id,age,firstName,lastName,country,sex,numberofkids,revenue,leavingincity,likemusic,likecinema,bankbalance,happinnessratio,height,weight
49443953303,69,Levi,Plucinski,Thailand,famale,0,1140.94,No,Yes,No,41735.57,0.73,161,63
48221989855,60,Vicky,Cheatwood,Jordan,male,1,3588.12,Yes,Yes,No,20614.5,0.96,144,35
55243345894,48,Ahmad,Lathers,Uruguay,famale,1,4137.1,No,No,No,37869.59,0.68,142,70
60243418060,30,Vicky,Viggiano,Netherlands Antilles,famale,0,4745.98,No,Yes,No,7104.41,0.52,161,48
25028735654,53,Aidan,Hejl,Russian Federation,famale,3,4216.3,Yes,No,No,10140.69,0.97,189,69
49594717141,47,Sarah,Freed,Latvia,male,1,1627.68,Yes,Yes,No,30290.14,0.42,149,30
81061028591,50,Danny,Trotman,Pitcairn,famale,2,1689.8,Yes,Yes,No,38062.82,0.76,129,69
30195471276,37,Elijah,Beyers,New Zealand,male,0,2674.73,Yes,No,Yes,40083.9,0.58,173,42
95485412271,57,Jacob,Mathurin,New Caledonia,famale,0,207.57,Yes,Yes,No,49263.92,0.51,165,36
34032858394,31,Maximilian,Arcia,Romania,famale,3,2408.41,No,Yes,No,44539.75,0.9,177,40
27560798475,33,Kayla,Duquette,Togo,male,1,4848.11,Yes,Yes,No,22166.87,0.36,164,51
83810622726,22,Kayla,Ketterling,Switzerland,famale,3,1209.49,No,No,Yes,43459.97,0.89,137,77
69424387264,56,Cecilia,Alcocer,Togo,famale,0,1811.95,No,No,No,11299.65,0.4,123,57
73945808054,66,Alexander,Dolen,Guam,famale,3,4174.87,No,Yes,Yes,20095.61,0.53,135,58
82053721200,59,Eliezer,Castner,Eritrea,famale,1,472.81,No,No,No,50246.32,0.33,144,34
43757564177,41,Kendrick,Delisle,Andorra,male,5,1000.97,No,No,No,50265.71,0.64,152,34
73864762045,45,Henry,Hennen,Afghanistan,famale,0,3620.14,No,No,No,6415.07,0.25,128,58
94668196453,49,Litzy,Boysen,China,male,1,1107.35,Yes,Yes,No,40210.46,0.48,123,52
54429558225,56,Raul,Marceaux,Mayotte,famale,1,4948.94,Yes,No,No,13325.39,0.95,161,38
89857935067,54,Piper,Voisin,Seychelles,famale,1,2292.05,Yes,Yes,Yes,17889.76,0.79,134,50
63853956484,50,Aylin,Pomales,Taiwan,male,1,4391.32,No,No,No,811.74,0.97,173,48
47856280579,35,Josiah,Nordman,Guyana,famale,4,4277.25,Yes,No,No,48904.83,0.72,154,31
76555070391,54,Ian,Muntz,Tajikistan,male,1,385.24,No,Yes,No,8840.08,0.12,178,67
85943761954,67,Olivia,Jamar,Dominica,famale,0,289.07,No,Yes,No,36219.55,0.94,130,44
79554624633,32,Franklin,Haston,Egypt,male,4,1913.03,Yes,Yes,No,33128.79,0.16,144,48
19310922204,18,Shalom,Haren,Bulgaria,male,1,590.63,Yes,No,No,17461.67,0.58,143,51
70648102436,31,Kayla,Brighton,Norfolk Island,male,3,4675.36,Yes,Yes,Yes,20648.88,0.17,180,64
61447065436,36,Mohamed,Allaire,Haiti,famale,4,3268.64,Yes,No,Yes,44493.04,0.57,164,64
29392490437,66,Yariel,Bozman,Tunisia,male,4,308.19,Yes,No,No,28584.51,0.54,166,42
45531404908,44,Sabrina,Bourg,Sierra Leone,male,4,2182.38,Yes,No,Yes,55836.71,0.15,165,45
96832721952,57,Ryan,Ambrosini,Poland,male,0,4422.32,No,No,No,15223.1,0.95,131,42
29615559347,31,Juniper,Estime,Norway,famale,1,4902.53,Yes,Yes,No,33625.52,0.89,132,82
59262466248,43,Natalie,Rands,Solomon Islands,famale,1,2639.01,No,Yes,No,643.6,0.08,189,47
77017963666,18,Bryson,Abdon,Nauru,male,2,858.23,Yes,Yes,No,-937.21,0.69,164,52
63124070976,28,Shulem,Umberger,Costa Rica,male,0,1821.72,Yes,No,No,45703.99,0.87,130,67
10346690080,58,Jack,Pischke,Poland,famale,2,1905.05,No,Yes,No,44620.99,0.18,181,82
76011118545,18,Eva,Calcaterra,USA,male,3,4307.91,No,Yes,No,20612.78,0.92,149,42
95110827306,42,Valentina,Klopp,Benin,famale,0,2370.66,No,Yes,No,18218.94,0.06,168,65
60750974800,53,Ryan,Carlin,Swaziland,male,2,375.03,Yes,Yes,Yes,-878.62,0.9,135,42
47555048254,28,Alessandra,Steinbacher,Tonga,famale,0,3454.41,No,Yes,No,11046.17,0.21,122,39
93590561867,55,Makayla,Bowersox,Hong Kong,male,4,4529.57,No,Yes,No,47707.14,0.16,179,67
93688473218,26,Natalie,Llanos,Japan,famale,0,2497.76,Yes,No,No,28068.21,0.25,186,86
74986960695,47,Grace,Spickard,Taiwan,famale,3,2954.9,Yes,No,No,14313.97,0.01,151,52
23811061254,65,Serena,Mccaa,Guyana,famale,3,806.65,No,Yes,No,2633.6,0.21,170,83
13866739093,18,Athena,Beckett,Dominica,male,1,4059.96,No,Yes,No,50433.75,0.68,155,72
19049055055,19,Athena,Kilpatrick,Cayman Islands,male,1,3835.67,No,Yes,No,30751.64,0.36,147,66
22550849085,66,Mia,Scipio,Viet Nam,famale,5,4897.17,No,No,No,53616.36,0.53,139,42
78937244826,47,June,Maze,USA,famale,4,113,No,No,Yes,43724.65,0.12,176,36
19310060726,40,Isabel,Staub,Liberia,famale,0,2204.58,No,No,Yes,9715.76,0.29,190,44
22123527118,61,Shayla,Mcferren,Poland,famale,4,535.36,No,Yes,No,37707.9,0.03,170,71
79462298954,43,Yisroel,Lavoy,Colombia,famale,1,3620.23,Yes,Yes,No,19300.25,0.15,136,89
62319099409,70,Kimberly,Kleinsmith,Lesotho,male,1,3387.91,No,No,No,4130.52,0.61,140,69
85028616617,20,Stella,Cardin,USA,male,1,4465.59,No,Yes,No,57026.8,0.51,161,85
94059736498,37,Wyatt,Hasbrouck,Bolivia,male,4,4821.62,Yes,Yes,No,33674.64,0.55,151,43
88812380422,44,Alex,Reider,Ghana,famale,4,4833.86,No,Yes,No,17854.79,0.77,156,67
57375546843,42,Sidney,Andrick,Gabon,famale,2,2019.29,No,No,No,26235.94,0.82,122,39
42196432160,26,Chance,Pridmore,Ghana,famale,2,2299.1,No,Yes,No,10558.32,0.53,188,57
79263182443,60,Christopher,Berra,Kazakhstan,male,1,863.11,Yes,No,No,1191.77,0.59,130,34
75242792144,34,Kayla,Smithson,Azerbaijan,male,0,4899.68,No,Yes,No,1803.7,0.55,153,83
71091199484,56,Wesley,Tuttle,Seychelles,male,0,2634.28,Yes,Yes,No,20908.84,0.17,174,41
90921712524,38,Leandro,Vickrey,Belarus,male,2,2866.53,Yes,No,No,44443.53,0.38,151,88
91909805639,46,Jessica,Estok,Malta,famale,0,4991.98,No,No,No,4841.72,0.56,121,64
52559445509,51,Blimy,Twitchell,Indonesia,famale,2,3549.4,No,Yes,No,26596.43,0.17,128,84
55599378994,55,Raphael,Pleitez,Vanuatu,famale,1,4751.07,Yes,Yes,Yes,13775.14,0.72,142,55
32102405742,39,Alexis,Figura,USA,famale,0,3024.09,No,Yes,No,31900.79,0.78,138,62
36292128138,47,Ismael,Vanderpol,Germany,famale,0,4375.6,No,Yes,No,47445.43,0.12,135,34
63528751844,52,Joanna,Printup,Cote Divoire,male,3,323.72,No,Yes,No,46673.09,0.36,126,79
72344977907,21,Mason,Tremble,USA,famale,3,2919.28,Yes,No,No,36934.73,0.42,121,46
73552072784,33,Amelie,Bogacz,Finland,male,3,1433.86,No,No,No,24097.21,0.08,144,57
70580791254,31,Eason,Metcalfe,Sri Lanka,male,0,1840.05,Yes,Yes,No,12154.88,0.44,171,49
63209470639,51,Gabrielle,Boyea,Peru,male,4,220.23,Yes,Yes,No,44294.42,0.76,125,67
22153463317,49,Riley,Bhandari,Martinique,male,1,3780.49,Yes,Yes,No,47694.93,0.22,161,49
39931182448,65,Caden,Millay,Peru,male,1,4844.95,No,No,No,31320,0.34,131,70
25446118532,29,Daniela,Deboe,Turkey,famale,1,962.45,No,Yes,No,44499.7,0.59,156,54
66953917681,49,Anaya,Palomar,Ecuador,famale,3,2880.95,No,No,No,39000.57,0.49,185,74
24492315145,46,Salvatore,Marnell,Kuwait,famale,0,4005.62,Yes,Yes,No,55987.35,0.48,134,73
74753183043,38,Leyla,Milewski,Martinique,famale,0,4927.43,Yes,Yes,No,42010.4,0.79,144,36
57373956336,34,Albert,Wilkin,United Arab Emirates,male,2,4872.84,Yes,Yes,No,23367.31,0.25,126,54
92694684470,57,Ryan,Lahr,Dominica,male,0,4848.79,No,No,No,53326.66,0.6,162,45
68212744056,22,Athena,Lyall,Thailand,famale,1,4372.1,Yes,No,No,47163.44,0.4,144,33
66398487786,55,Kyle,Raimondi,Israel,male,3,4522.07,Yes,No,No,32613.99,0.4,171,43
90038741874,33,Kaleb,Lastrapes,Spain,famale,4,1606.97,Yes,Yes,No,-220.08,0.36,125,66
76722843970,40,Samuel,Dentremont,Cape Verde,famale,0,3934.93,Yes,No,No,12720.1,0.51,181,39
48685974774,33,Nicole,Auzenne,Kiribati,male,1,3935.37,No,Yes,Yes,29885.76,0.26,158,61
30270579048,40,Eason,Stauch,UK,male,5,4300.32,Yes,Yes,No,22864.85,0.22,164,56
99765462640,38,Maya,Bolz,Gabon,male,2,1555.45,No,Yes,No,42192.74,0.18,130,80
91912347016,52,Kimora,Dopson,USA,male,4,1661.83,Yes,No,No,23273.41,0.74,120,72
31937693033,66,Roizy,Badolato,Jamaica,male,0,3733.29,No,No,No,3658.05,0.95,187,80
17181687904,66,Jake,Hatton,Taiwan,male,1,4701.4,Yes,Yes,No,1895.34,0.98,159,88
69311751090,55,Harrison,Bunyard,Cayman Islands,famale,2,2295.49,No,Yes,No,25635.33,0.55,154,80
23304772835,20,Andrew,Popovich,Liechtenstein,famale,0,3186.2,Yes,Yes,No,48507.37,0.92,134,33
92314756894,31,Jake,Mayberry,Germany,male,0,2907.68,Yes,No,Yes,12388.99,0.56,167,80
19081834378,40,Elena,Robel,Puerto Rico,male,5,1355.13,No,Yes,No,21365.44,0.44,185,52
30905438818,41,Abigail,Connor,Denmark,famale,2,4905.61,Yes,No,No,41472.51,0.7,186,61
81320111956,28,Julie,Theiss,Macau,famale,1,658.9,No,No,Yes,20161.63,0.38,170,57
52905464777,34,Hadassah,Pavelka,India,famale,1,4413.76,Yes,No,No,40945.16,0.96,153,63
75255290659,34,Dennis,Snuffer,USA,male,2,3413.19,No,Yes,Yes,22729.96,0.98,134,68
18063602252,32,Kimberly,Ye,Niger,male,3,1568.94,Yes,No,Yes,25701.79,0.12,172,58
65433916178,61,Adriana,Rippy,Paraguay,famale,5,1557.13,Yes,No,No,50660.06,0.8,169,81
22047895584,58,Arvin,Claybaugh,Albania,male,5,1007.39,Yes,No,No,1078.64,0.46,184,61
45092992389,32,Maximus,Null,Netherlands,male,3,4909.54,No,Yes,No,32074.47,0.61,147,74
22033178447,28,Aviva,Cutrona,USA,famale,2,3724.79,No,Yes,No,58526.34,0.74,132,82
76121829662,37,Sonia,Thrush,Jamaica,famale,0,4434.55,Yes,Yes,No,39160.08,0.48,186,69
30785559870,32,Tyler,Cuesta,Greenland,male,0,1629.47,No,No,No,25341.96,0.1,159,89
19791981161,57,Derek,Hornbeck,Cayman Islands,famale,3,811.93,No,Yes,No,48083.46,0.98,153,84
88454334250,54,Wesley,Kostelecky,Vanuatu,male,4,1784.55,No,No,No,24319.89,0.48,179,61
50171707423,41,Sloane,Seyfert,Tajikistan,famale,0,1847.27,No,Yes,No,54719.72,0.61,126,81
37464804156,67,Kaylee,Enderson,Eritrea,male,1,4376.06,Yes,No,No,42420.12,0.76,145,32
14377611252,49,Brittany,Willsey,Antigua And Barbuda,male,3,2905.34,No,Yes,Yes,2378.99,0.62,139,66
49722054107,57,Gianna,Bossie,Djibouti,famale,1,1416.22,Yes,No,No,25174.02,0.07,145,51
55310805808,26,Alexandra,Minus,Armenia,male,0,2520.58,Yes,No,No,46877.23,0.62,123,70
50918059947,68,Carmelo,Diltz,Rwanda,famale,0,1981.19,No,No,No,25811.68,0.01,179,72
44909584406,63,Annabella,Scronce,Australia,male,2,1459.99,Yes,Yes,No,38779.68,0.71,182,89
76894796457,54,Abdoul,Gashi,Ghana,male,5,3615.11,No,No,No,1773.55,0.79,184,77
27601369514,38,Wilson,Slaymaker,Slovakia,famale,4,216.39,Yes,Yes,No,15323.15,0.8,172,80
47447565501,55,Faiga,Kaplowitz,Gambia,famale,0,2524.37,Yes,Yes,No,37140.48,0.31,174,40
22337349721,42,Yisroel,Mcshan,Barbados,male,0,4491.44,Yes,No,No,8178.12,0.49,160,34
24337968761,52,Danielle,Whetzel,Mauritius,male,0,569.71,Yes,Yes,No,52638.76,0.59,121,36
37931035582,38,Violet,Scheff,Luxembourg,famale,1,1291.6,No,No,No,40676.98,0.18,161,60
45268281199,39,Julia,Delaune,Australia,famale,0,470.79,No,Yes,No,17149.63,0.03,127,72
84327951118,29,Ilan,Sokoloff,China,famale,0,1930.49,No,Yes,No,13143.3,0.83,168,77
51181894083,68,Sawyer,Blunk,Barbados,famale,2,179.28,No,No,No,30600.31,0.36,166,84
31228625528,62,Andrew,Bondy,Trinidad And Tobago,famale,1,4027.04,Yes,No,No,92.48,0.18,153,50
37984228354,55,David,Buckley,Grenada,famale,1,4603.47,No,Yes,No,48649.27,0.08,137,80
10739226643,35,Yocheved,Karney,Burkina Faso,famale,0,2956.48,No,Yes,No,1604.34,0.69,169,64
53535190004,29,Beckett,Nistler,Kyrgyzstan,famale,4,3028.36,Yes,Yes,No,18806.18,0.42,132,41
81699300998,39,Peyton,Dilone,Mauritius,famale,0,4333.45,Yes,Yes,No,59813.5,0.36,139,50
29664276991,36,Nora,Wollner,Antigua And Barbuda,male,4,129.63,No,Yes,No,49731.55,0.08,186,78
14113349611,40,Sawyer,Etheredge,Philippines,male,4,3496.85,Yes,Yes,No,10731.18,0.72,180,44
82795413863,34,Maria,Bourbon,Oman,famale,4,426.37,Yes,No,No,17739.14,0.97,137,51
46273922501,59,Amanda,Townsley,Hong Kong,male,4,4783.78,Yes,Yes,No,10992.4,0.76,179,36
78211480954,57,Chavy,Mcdonagh,USA,famale,1,1647.36,No,No,No,40069.53,0.8,159,64
12121879803,57,Lucia,Steinborn,Venezuela,male,3,3392.6,Yes,Yes,No,44385.47,0.97,176,63
37313740598,38,Kenneth,Eckel,Indonesia,male,1,2291.85,No,No,No,30177.73,0.55,151,65
68092964681,52,Joel,Arends,Marshall Islands,male,3,4902.58,No,No,No,9211.74,0.86,141,52
31235135064,46,Arielle,Folkers,Yemen,male,0,4266.53,No,No,No,35220.73,0.53,123,84
82885623582,48,Zoey,Tringali,Ukraine,male,1,4970.84,Yes,Yes,No,4258.25,0.04,174,38
68831569616,60,Bryan,Decoursey,Guam,male,1,901.56,No,No,Yes,42634.58,0.65,159,72
13852952860,48,Lilah,Sloboda,USA,famale,0,1608.48,Yes,Yes,No,54143.84,0.32,129,67
16500690033,43,Arham,Yepes,Swaziland,famale,0,3716.9,Yes,No,No,47776.32,0.83,120,68
14397284183,53,Camila,Bottcher,Iraq,male,3,2680.88,No,No,No,14427.15,0.8,144,64
96959687716,18,Zoe,Verna,Bahrain,male,0,417.16,No,No,No,21681.55,0,159,32
32210960508,60,Timothy,Cugini,Guatemala,famale,0,4185.21,Yes,No,No,55664.15,0.17,175,87
85992410170,44,Zayden,Landa,Reunion,male,4,2225.83,Yes,Yes,Yes,43763.28,0.44,129,40
55338543273,38,Anton,Rehberg,China,famale,2,2665.5,Yes,No,No,29086.81,0.54,138,55
96351905347,44,Cyrus,Cammon,Zambia,male,0,4517.32,Yes,Yes,Yes,19710.52,0.39,160,79
73992007812,42,Abigail,Kielty,Gibraltar,famale,0,998.82,Yes,Yes,No,31413.06,0.07,139,81
36901282198,30,Kayden,Stempel,Kyrgyzstan,famale,1,2891.16,No,No,No,16493.91,0.18,137,59
88964778606,34,Leon,Sorensen,Germany,male,3,2307.38,Yes,No,Yes,6936.31,0.41,173,38
65398492326,51,Itzel,Pasquini,Mongolia,famale,1,4968.02,No,Yes,Yes,30790.88,0.22,131,49
73414123382,31,Jazmin,Burgener,Congo,male,4,548.85,No,Yes,Yes,27273.61,0.29,161,74
87770669760,29,Daniela,Dicenso,Mexico,male,4,1489.04,No,Yes,No,47213.94,0.26,133,36
67778400221,34,Brittany,Butterworth,Uruguay,famale,0,4667.04,Yes,No,No,45250.22,0.36,157,73
20115993911,51,Ashton,Sundeen,Lebanon,famale,4,4560.63,Yes,Yes,Yes,55545.02,0.49,185,62
78630335645,56,Natalie,Weigle,Viet Nam,male,1,1906.97,No,No,No,54209.73,0.06,165,46
83560155887,47,Ashley,Howley,Comoros,male,3,2966.84,No,Yes,No,43745.72,0.97,152,35
67446743433,22,Aisha,Zarazua,Uganda,famale,4,255.11,Yes,Yes,No,30309.56,0.67,162,50
86779892199,51,Iris,Keys,Turkey,famale,1,3432.11,Yes,Yes,No,56068.79,0.09,166,87
59816043699,43,Kaitlyn,Albertson,Djibouti,male,1,547.22,No,Yes,Yes,5633.43,0.94,171,63
82619274174,52,Elian,Hallin,Dominican Republic,famale,0,1517.32,Yes,No,Yes,58009.61,0.19,128,90
81879584748,23,Jeremy,Macrae,France,famale,0,2240.34,Yes,Yes,No,11966.61,0.05,177,43
11235052619,26,Abby,Kenefick,Peru,male,1,2141.04,Yes,No,No,57228.46,0.47,121,61
67424348934,67,Camille,Daise,Palau,famale,1,1965.41,Yes,Yes,No,46376.08,0.17,185,72
24937404768,49,Edwin,Hearns,Costa Rica,male,0,400.9,No,Yes,No,10975.81,0.66,181,75
79205744230,44,Paige,Lembo,Sweden,male,2,2688.56,No,No,No,45979.8,0.05,171,78
81826266998,69,Lyric,Biss,Kuwait,famale,3,723.27,No,Yes,No,16503.52,0.13,155,85
29561341214,60,Abraham,Bon,Solomon Islands,famale,3,1403.28,No,Yes,No,16881.81,0.19,126,35
30101421636,42,Ethan,Faber,Tuvalu,famale,1,29.43,No,Yes,No,8712.02,0.36,162,53
75907042016,47,Tiffany,Vieau,Kazakhstan,famale,2,2073.24,Yes,Yes,No,31176.49,0.21,150,72
97460912980,40,Jaden,Swenson,Denmark,male,3,4803.27,No,No,No,27093.87,0.28,144,51
96212902606,22,Paige,Voltz,Myanmar,famale,2,4317.61,Yes,No,No,34760.68,0.88,161,81
19148917754,64,Henry,Sakowski,Cote Divoire,male,4,1550.75,No,Yes,Yes,29199.62,0.97,146,42
13033746105,64,Jace,Picotte,Afghanistan,male,2,4500.41,Yes,Yes,Yes,39535.03,0.86,128,71
20902531354,62,Emily,Rainer,Poland,male,0,2932.81,No,Yes,Yes,56302.61,0.18,145,66
24177355915,67,Syed,Waldorf,Argentina,male,0,1024.54,No,No,No,51651.64,0.62,133,31
17324968326,51,Evan,Hovsepian,Germany,male,0,139.36,Yes,Yes,No,18611.64,0.55,162,45
64520946153,28,James,Caywood,Norfolk Island,male,2,3590.24,Yes,No,No,30448.25,0.36,144,44
74169840395,34,Martin,Moak,Finland,male,2,1792.09,No,No,No,42460.6,0.91,167,45
71640056213,20,Helen,Hille,Slovenia,famale,0,1438.41,No,Yes,No,23784.68,0,149,78
43794151929,30,Alessia,Greeley,Venezuela,male,0,3268.91,No,Yes,Yes,2333.98,0.44,164,53
30018231815,33,Aryeh,Hovis,Montenegro,famale,0,3324.62,No,Yes,Yes,16521.7,0.92,152,54
83931107530,33,Paige,Economou,Germany,famale,0,4826.61,No,No,No,51354.94,0.31,142,31
38897986793,31,Elian,Fairman,Bahamas,famale,0,1056.86,No,Yes,No,5115.84,0.95,144,41
31895225430,18,Asher,Mcghee,Burkina Faso,male,0,2038.95,No,Yes,No,-328.17,0.32,158,85
72330703435,19,Eden,Hypolite,Hong Kong,famale,1,649.14,Yes,Yes,No,55486.98,0.44,187,37
59853975798,25,Gabriela,Killeen,Morocco,male,2,617.65,Yes,Yes,No,19027.66,0.14,154,68
96320502966,40,Alison,Ringler,USA,famale,1,3692.1,No,Yes,No,15372.54,0.99,138,71
65758639864,27,Joshua,Bourdeau,Mayotte,male,5,1769.86,Yes,Yes,No,12711.49,0.58,184,45
28912825727,28,Abigail,Newkirk,Macedonia,famale,0,400.93,Yes,Yes,No,22869.88,0.68,182,82
92498506602,26,Ethan,Tristan,Lithuania,male,0,1470.81,No,Yes,Yes,8499.52,0.76,186,57
25737584607,42,Anthony,Sunderland,Cameroon,male,0,4558.03,Yes,Yes,No,52234.47,0.16,179,70
46114321414,38,Zayden,Bethany,Dominica,male,3,4632.63,Yes,Yes,No,13512.04,0.56,179,71
45543637509,28,Angela,Gold,Macau,male,0,1043.78,No,No,No,44412.45,0.97,151,39
24248496341,36,Amina,Procopio,Gibraltar,famale,3,1124.03,Yes,Yes,Yes,20114.7,0.25,127,68
27212563940,31,Derek,Kiely,USA,famale,1,1043.53,Yes,Yes,Yes,34605.27,0.34,175,42
49988889157,38,Shirley,Hillery,Germany,famale,4,121.4,Yes,No,No,32416.21,0.28,150,63
77322573534,60,Nadia,Thoma,Morocco,male,2,1701.6,No,No,No,58870.93,0.25,134,63
11917753476,58,Richard,Bedolla,Kyrgyzstan,famale,0,1820.84,Yes,No,No,50758.63,0.1,141,67
77736796816,48,Adele,Sproull,Malaysia,famale,0,59.13,No,No,No,40445.76,0.47,155,43
74760832195,42,Adam,Arnett,Tanzania,male,1,3442.08,Yes,Yes,Yes,38232.54,0.86,140,75
31787026180,34,Bradley,Pho,Montenegro,famale,0,1248.12,No,Yes,Yes,14570.79,0.5,166,38
63051974780,30,Elijah,Sirois,San Marino,male,4,2742.93,Yes,No,No,57409.4,0.24,183,80
21064843494,21,Ava,Deakins,Monaco,famale,0,1557.52,Yes,Yes,No,36141.94,0.94,175,36
35041585815,23,Felix,Spayd,Nauru,male,0,950.59,No,No,No,6903.48,0.22,142,34
83108738209,42,James,Goffinet,Hong Kong,famale,1,1175.46,No,No,No,23321.03,0.54,184,85
58496225258,70,Jordyn,Gattuso,Azerbaijan,male,2,516.31,Yes,Yes,No,49797.38,0.89,180,40
31738968343,42,Jesus,Ridgely,Hong Kong,male,0,1918.07,No,No,No,56289.54,0.65,172,37
91264265767,27,Marvin,Ferretti,Cambodia,famale,0,3641.98,Yes,Yes,No,41064.99,0.42,176,47
90716269463,68,Analia,Aliaga,Zimbabwe,famale,1,4767.66,No,No,No,10139.56,0.19,152,74
93139698976,45,Hersh,Pavey,Armenia,famale,0,4038.59,Yes,No,No,29457.86,0.78,160,40
31596950029,57,Hudson,Piechocki,Bouvet Island,male,0,636.7,No,Yes,Yes,52221.58,0.16,140,54
91475511478,63,Sadie,Difazio,Mexico,famale,4,4655.99,No,No,Yes,-157.06,0.91,159,31
33814261909,18,Stacy,Dunaway,Australia,famale,0,2422.28,No,No,No,56614.78,0.57,136,35
31397049466,25,Brian,Mcmurray,Niue,famale,0,2991.74,Yes,Yes,Yes,37672.06,0.26,177,51
29267524343,47,Malik,Ballin,USA,male,0,714.49,Yes,Yes,Yes,53259.81,0.91,173,52
32905924862,63,Joaquin,Liquori,Togo,male,1,434.97,No,No,No,29552.62,0.13,129,41
51349435831,31,Jorge,Sidell,Ireland,male,4,3373.72,No,No,Yes,46792.73,0.34,137,59
41401973878,24,Kylie,Minor,Morocco,famale,0,3560.51,Yes,Yes,No,34187.13,0.26,139,58
68465144072,25,Doris,Pendarvis,Tanzania,male,3,2652.18,Yes,No,No,15764.02,0.15,134,79
76726987390,23,Michal,Croston,Chile,male,4,4838.5,No,Yes,No,53592.68,0.43,120,32
20054541647,43,Poppy,Shortell,Cook Islands,famale,1,1574.7,No,No,No,33614.03,0.33,158,89
72779198864,42,Blake,Tann,Germany,famale,1,3360.95,Yes,Yes,No,15123.51,0.94,183,86
91651041308,20,Elijah,Krabbe,Portugal,famale,0,3062.33,No,No,Yes,34859.99,0.75,164,80
89298489507,52,Nicole,Millman,Solomon Islands,famale,1,1231.06,No,Yes,No,56571.36,0.06,141,69
25999213499,32,Isaiah,Buswell,Finland,male,1,3060.51,Yes,Yes,No,17644.04,0.12,142,48
15960717880,51,Eden,Oldroyd,Uruguay,famale,1,3236.46,Yes,No,No,37946.73,0.41,151,69
50159854132,25,Derek,Gagnon,Qatar,famale,2,3003.39,No,Yes,No,26030.32,0.37,131,88
80357152697,53,Ezra,Hancock,Italy,male,2,4383.64,No,Yes,No,4534.84,0.34,181,64
47164186439,59,Cataleya,Amore,Mexico,male,3,2423.89,No,No,No,20941.95,0.69,157,61
49209873736,42,Mariah,Johanson,St. Helena,male,1,1422.52,Yes,Yes,No,17989.45,0.52,163,56
10362475925,46,Lilah,Berney,Serbia,famale,1,3001.05,Yes,Yes,No,32519.68,0.81,162,53
10355932998,45,Journey,Pratt,Bahrain,famale,0,4596.26,Yes,No,No,38001.08,0.78,139,83
20903464370,22,Malachi,Oliveira,Lesotho,famale,0,409.51,Yes,No,No,34375.21,0.02,131,73
87310031426,48,Anayah,Whitmer,Trinidad And Tobago,famale,0,3859.45,No,Yes,No,33448.17,0.07,189,38
68687883465,23,Athena,Bogie,Guyana,male,1,2721.66,Yes,No,No,57850.49,0.16,165,53
44382213861,44,Harry,Capshaw,Nepal,male,1,2105.14,Yes,No,No,26549.71,0.81,140,68
19495370451,39,Jesus,Corvin,Canada,male,1,1924.25,No,Yes,No,52981.22,0.81,124,54
54569681510,21,Ivan,Totherow,Namibia,male,0,323.89,No,Yes,No,7513.75,0.5,142,89
39633322269,37,Lucas,Sigel,Viet Nam,famale,0,4228.05,Yes,Yes,No,56480.68,0.17,155,42
65748756127,34,Nicolas,Hage,Taiwan,famale,1,3490.88,No,Yes,No,18588.63,0.87,131,79
98930131414,40,Gitty,Peiffer,Sao Tome And Principe,famale,4,2917.96,Yes,Yes,No,55294.92,0.37,135,75
24694339007,29,David,Manville,Monaco,famale,0,2805.52,No,Yes,No,34987.5,0.46,133,71
13119333286,24,Sanai,Rasberry,Senegal,male,1,1775.54,No,Yes,No,59626.26,0.71,181,49
34773009490,43,Penelope,Leavens,Romania,famale,3,2452.75,Yes,Yes,No,37139.75,0.55,131,77
65255063257,51,Kyle,Denman,USA,famale,1,677.86,No,Yes,No,25790.52,0.01,174,87
10125074779,55,Mirel,Thalman,Jamaica,male,0,4792.73,No,Yes,No,28878.1,1,166,30
96255457080,41,Elvis,Thiel,Trinidad And Tobago,famale,0,2525.46,Yes,Yes,No,34454.64,0.01,189,53
50436654599,38,Khloe,Pepitone,Norway,famale,1,2197.89,No,Yes,No,34474.43,0.83,158,87
69878711423,23,Libby,Losh,Sri Lanka,famale,4,1892.25,No,No,No,21851.22,0.53,130,81
41788577736,37,Lyric,Schiano,Algeria,famale,0,60.35,Yes,No,No,51858.89,0.94,131,89
11186727455,27,Alice,Gazaway,Gambia,famale,0,2938.72,Yes,Yes,No,50684.06,0.24,180,73
77697421992,29,Alexander,Treml,Guam,male,0,2723.12,No,Yes,No,29512.86,0.32,137,41
62719776568,31,Oliver,Cazier,Puerto Rico,male,0,2950.3,Yes,No,No,58965.67,0.96,140,57
87718528591,22,Alessandra,Sulaiman,Rwanda,male,3,1272.91,Yes,Yes,No,18554.82,0.71,176,49
56373443210,28,Arielle,Wiegand,Turkey,male,5,2196.41,Yes,Yes,No,31295.63,0.9,156,53
96097549139,38,Fiona,Devaney,Honduras,famale,0,1145.47,No,Yes,No,21472.88,0.2,177,52
20643114674,55,John,Gwinn,Micronesia,male,1,180.18,No,No,No,31608.22,0.66,183,72
51681389089,65,Ahmed,Pintar,Guinea,famale,3,59.88,Yes,Yes,Yes,52998.73,0.66,189,72
50183518511,44,Natalia,Pester,Malawi,famale,1,1505.58,Yes,No,No,19289.98,0.81,186,38
43496102225,51,Avrum,Seelye,Lithuania,famale,3,1944.22,Yes,Yes,No,39017.34,0.85,177,32
